,id,abstract,keywords
66,"
EUREC4A_ATOMIC_RonBrown_PMEL_Seawater_v0
","
ATOMIC (Atlantic Tradewind Ocean Atmosphere Mesoscale Interaction Campaign) 2020 Field campaign: Surface meteorological and ship navigation collected from the RV Ronald H. Brown by the National Oceanic and Atmospheric Administration (NOAA) Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry Group in the tropical North Atlantic ocean from 2020-01-09 to 2020-02-13
","['\natmospheric\n', '\natomic\n', '\nchemistry\n', '\nchlorophyll\n', '\ncolor\n', '\nconcentration\n', '\ndata\n', '\ndensity\n', '\nearth\n', '\nenvironmental\n', '\nidentifier\n', '\nlaboratory\n', '\nmarine\n', '\nmass\n', '\nminute\n', '\nnoaa\n', '\nocean\n', '\nocean color\n', '\noceans\n', '\npacific\n', '\npmel\n', '\npractical\n', '\nsalinity\n', '\nscience\n', '\nsea\n', '\nseawater\n', '\nsurface\n', '\ntemperature\n', '\ntrajectory\n', '\nwater\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Temperature > Sea Surface Temperature\n', '\nEarth Science > Oceans > Ocean Chemistry > Chlorophyll\n', '\nATOMIC\n', '\ntime\n', '\nlatitude\n', '\nlongitude\n', '\nsea_surface_temperature\n', '\nsea_water_practical_salinity\n', '\nmass_concentration_of_chlorophyll_in_sea_water\n']"
67,"
dsg_1min_8c63_f7fa_bc85
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry California Research at the Nexus of Air Quality and Climate Change (CALNEX) 1 minute data
","['\n13nm\n', '\n3nm\n', '\nabsorbance\n', '\nabsorbtion\n', '\naero\n', '\naeroscat\n', '\naerosol\n', '\nair\n', '\nalbedo\n', '\namospheric\n', '\nangstrom\n', '\natmosphere\n', '\natmospheric\n', '\nback\n', '\nbarometric\n', '\nbkscat\n', '\nblue\n', '\nbow\n', '\ncalnex\n', '\nccn\n', '\nchemistry\n', '\nchlorophyll\n', '\ncloud\n', '\ncloud cover\n', '\ncloudiness\n', '\nconcentration\n', '\ncondensation\n', '\ncourse\n', '\ncover\n', '\ndata\n', '\ndefined\n', '\ndensity\n', '\ndioxide\n', '\ndir\n', '\ndirection\n', '\nduration\n', '\nenvironmental\n', '\nexponent\n', '\nfactor\n', '\ngreen\n', '\nground\n', '\ngyrocompass\n', '\nheading\n', '\nhirhnephrh\n', '\nhumidity\n', '\nlaboratory\n', '\nlevel\n', '\nlight\n', '\nlon360\n', '\nlorhnephrh\n', '\nmarine\n', '\nmeasurements\n', '\nmeridional\n', '\nmicron\n', '\nminute\n', '\nnephelometer\n', '\nnoaa\n', '\nnuclei\n', '\nocean\n', '\noceans\n', '\nover\n', '\nozone\n', '\npacific\n', '\nparticles\n', '\npercent\n', '\npmel\n', '\npractical\n', '\nprecipitation\n', '\npressure\n', '\nradiation\n', '\nrain\n', '\nrainfall\n', '\nrange\n', '\nrate\n', '\nratio\n', '\nred\n', '\nrel\n', '\nrelative\n', '\nsalinity\n', '\nsample\n', '\nsaturation\n', '\nscat\n', '\nscattering\n', '\nsea\n', '\nseawater\n', '\nship\n', '\nshortwave\n', '\nsingle\n', '\nspeed\n', '\nsst\n', '\nstatic\n', '\nsub\n', '\nsub-1\n', '\nsub-10\n', '\nsub10aangb\n', '\nsub10aangg\n', '\nsub10aangr\n', '\nsub10ssab\n', '\nsub10ssag\n', '\nsub10ssar\n', '\nsub1aangb\n', '\nsub1aangg\n', '\nsub1aangr\n', '\nsub1ssab\n', '\nsub1ssag\n', '\nsub1ssar\n', '\nsubbksctbhirh\n', '\nsubbksctblorh\n', '\nsubbksctghirh\n', '\nsubbksctglorh\n', '\nsubbksctrhirh\n', '\nsubbksctrlorh\n', '\nsubmicron\n', '\nsubmsctbhirh\n', '\nsubmsctblorh\n', '\nsubmsctghirh\n', '\nsubmsctglorh\n', '\nsubmsctrhirh\n', '\nsubmsctrlorh\n', '\nsulfur\n', '\nsuper\n', '\nsurface\n', '\ntemperature\n', '\ntotal\n', '\ntraj\n', '\ntrajectory\n', '\nvapor\n', '\nwater\n', '\nwavelength\n', '\nwind\n', '\nwinds\n', '\nzonal\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Chemistry > Chlorophyll\n', '\nEarth Science > Atmosphere > Atmospheric Winds > Surface Winds\n', '\nEarth Science > Atmosphere > Atmospheric Water Vapor > Humidity\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Surface Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Static Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Sea Level Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Atmospheric Pressure Measurements\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nair_temperature\n', '\nrelative_humidity\n', '\nair_pressure\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nrelative_humidity\n', '\nrelative_humidity\n', '\nrelative_humidity\n', '\nsea_water_practical_salinity\n', '\nconcentration_of_chlorophyll_in_sea_water\n', '\nrelative_humidity\n']"
68,"
dsg_30min_5ad9_26f9_6ea0
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry California Research at the Nexus of Air Quality and Climate Change (CALNEX) 30 minute data
","['\namospheric\n', '\natmospheric\n', '\ncalnex\n', '\nchemistry\n', '\ndata\n', '\ndmswater\n', '\nduration\n', '\nenvironmental\n', '\nlaboratory\n', '\nlon360\n', '\nmarine\n', '\nminute\n', '\nnoaa\n', '\npacific\n', '\npmel\n', '\nradon\n', '\nsample\n', '\ntraj\n', '\ntrajectory\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n']"
69,"
dsg_5min_eccd_aae3_4ad6
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry California Research at the Nexus of Air Quality and Climate Change (CALNEX) 5 minute data
","['\naerosol\n', '\nammonia\n', '\nammonium\n', '\namospheric\n', '\natmospheric\n', '\ncalnex\n', '\nchemistry\n', '\nconcentration\n', '\ndata\n', '\ndays\n', '\nduration\n', '\nenvironmental\n', '\njulian\n', '\nlaboratory\n', '\nlon360\n', '\nmarine\n', '\nmatter\n', '\nminute\n', '\nmole\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nnoaa\n', '\nnon\n', '\nnon-refactory\n', '\nnon-refractory\n', '\nocean\n', '\noceans\n', '\norganic\n', '\npacific\n', '\nparticulate\n', '\npmel\n', '\nrefactory\n', '\nrefractory\n', '\nsample\n', '\nsea\n', '\nseawater\n', '\nsulfate\n', '\ntraj\n', '\ntrajectory\n', '\nwater\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n']"
70,"
dsg_irreg_a058_764f_fb28
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry California Research at the Nexus of Air Quality and Climate Change (CALNEX) irregular data
","['\nacid\n', '\naerosol\n', '\nammonia\n', '\nammonium\n', '\namospheric\n', '\natmospheric\n', '\nbromide\n', '\ncalcium\n', '\ncalnex\n', '\ncarbon\n', '\nchemistry\n', '\nchloride\n', '\nconcentration\n', '\ndata\n', '\nduration\n', '\nenvironmental\n', '\nirregular\n', '\nlaboratory\n', '\nlon360\n', '\nmagnesium\n', '\nmarine\n', '\nmass\n', '\nmethane\n', '\nmole\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nnoaa\n', '\nocean\n', '\noceans\n', '\norganic\n', '\noxalate\n', '\npacific\n', '\npmel\n', '\npotassium\n', '\nsample\n', '\nsea\n', '\nseawater\n', '\nsodium\n', '\nsoluble\n', '\nsubmicron\n', '\nsulfate\n', '\nsulfonic\n', '\nsupermicron\n', '\ntraj\n', '\ntrajectory\n', '\nwater\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_ammonium_in_sea_water\n']"
71,"
dsg_1min_ec49_6b60_2f1c
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry Dynamic of the Madden-Julian Oscillation 1 minute data
","['\n13nm\n', '\n3nm\n', '\nabsorbance\n', '\nabsorbtion\n', '\naero\n', '\naeroscat\n', '\naerosol\n', '\nair\n', '\nalbedo\n', '\nangstrom\n', '\natmosphere\n', '\natmospheric\n', '\nback\n', '\nbarometric\n', '\nbkscat\n', '\nblue\n', '\nbow\n', '\nchemistry\n', '\ncourse\n', '\ndata\n', '\ndefined\n', '\ndensity\n', '\ndir\n', '\ndirection\n', '\nduration\n', '\ndynamo\n', '\nenvironmental\n', '\nexponent\n', '\nfactor\n', '\ngreen\n', '\nground\n', '\ngyrocompass\n', '\nheading\n', '\nhumidity\n', '\nlaboratory\n', '\nlevel\n', '\nlight\n', '\nlon360\n', '\nmarine\n', '\nmeasurements\n', '\nmeridional\n', '\nmicron\n', '\nminute\n', '\nnephelometer\n', '\nnoaa\n', '\nocean\n', '\noceans\n', '\nover\n', '\nozone\n', '\npacific\n', '\nparticles\n', '\npercent\n', '\npmel\n', '\npractical\n', '\nprecipitation\n', '\npressure\n', '\nradiation\n', '\nrain\n', '\nrainfall\n', '\nrange\n', '\nrate\n', '\nred\n', '\nrel\n', '\nrelative\n', '\nsalinity\n', '\nsample\n', '\nscat\n', '\nscattering\n', '\nsea\n', '\nseawater\n', '\nship\n', '\nshortwave\n', '\nsingle\n', '\nspeed\n', '\nsst\n', '\nstatic\n', '\nsub\n', '\nsub-1\n', '\nsub-10\n', '\nsubmicron\n', '\nsurface\n', '\ntemperature\n', '\ntotal\n', '\ntraj\n', '\ntrajectory\n', '\nvapor\n', '\nwater\n', '\nwavelength\n', '\nwind\n', '\nwinds\n', '\nzonal\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Atmosphere > Atmospheric Winds > Surface Winds\n', '\nEarth Science > Atmosphere > Atmospheric Water Vapor > Humidity\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Surface Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Static Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Sea Level Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Atmospheric Pressure Measurements\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nrelative_humidity\n', '\nrelative_humidity\n', '\nrelative_humidity\n', '\nair_temperature\n', '\nrelative_humidity\n', '\nair_pressure\n', '\nrelative_humidity\n', '\nsea_water_practical_salinity\n']"
72,"
dsg_5min_0da9_68d2_2ad6
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry Dynamic of the Madden-Julian Oscillation 5 minute data
","['\naerosol\n', '\nammonia\n', '\nammonium\n', '\nams\n', '\natmospheric\n', '\nchemistry\n', '\nconcentration\n', '\ndata\n', '\nduration\n', '\ndynamo\n', '\nenvironmental\n', '\nlaboratory\n', '\nlon360\n', '\nmarine\n', '\nmatter\n', '\nmicron\n', '\nminute\n', '\nmole\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nnoaa\n', '\nnon\n', '\nnon-refactory\n', '\nnon-refractory\n', '\nocean\n', '\noceans\n', '\norganic\n', '\npacific\n', '\nparticulate\n', '\npmel\n', '\nrefactory\n', '\nrefractory\n', '\nsample\n', '\nsea\n', '\nseawater\n', '\nsub\n', '\nsub-0\n', '\nsulfate\n', '\ntraj\n', '\ntrajectory\n', '\nwater\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n']"
73,"
dsg_irreg_7515_b4a4_ebb0
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry Dynamic of the Madden-Julian Oscillation irregular data
","['\nacid\n', '\naerosol\n', '\nammonia\n', '\nammonium\n', '\natmospheric\n', '\ncalcium\n', '\nchemistry\n', '\nchloride\n', '\nconcentration\n', '\ndata\n', '\nduration\n', '\ndynamo\n', '\nenvironmental\n', '\nirregular\n', '\nlaboratory\n', '\nlon360\n', '\nmagnesium\n', '\nmarine\n', '\nmethane\n', '\nmole\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nnoaa\n', '\nocean\n', '\noceans\n', '\noxalate\n', '\npacific\n', '\npmel\n', '\npotassium\n', '\nsample\n', '\nsea\n', '\nseawater\n', '\nsodium\n', '\nsoluble\n', '\nsubmicron\n', '\nsulfate\n', '\nsulfonic\n', '\nsupermicron\n', '\ntraj\n', '\ntrajectory\n', '\nwater\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_ammonium_in_sea_water\n']"
74,"
dsg_1min_f661_a937_c222
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry International Chemistry Experiment in the Arctic Lower Troposphere 1 minute data
","['\n13nm\n', '\n3nm\n', '\nabsorbance\n', '\naero\n', '\naeroscat\n', '\naerosol\n', '\nair\n', '\nairmass\n', '\nalbedo\n', '\nangle\n', '\nangstrom\n', '\naod\n', '\naod3803\n', '\naod4080\n', '\natmosphere\n', '\natmospheric\n', '\nback\n', '\nbarometric\n', '\nbkscat\n', '\nblack\n', '\nblue\n', '\nbow\n', '\ncarbon\n', '\nccn\n', '\nch-1\n', '\nch-2\n', '\nch-3\n', '\nch-4\n', '\nch-5\n', '\nchemistry\n', '\ncloud\n', '\ncloud cover\n', '\ncloudiness\n', '\ncondensation\n', '\ncourse\n', '\ncover\n', '\ndata\n', '\ndefined\n', '\ndensity\n', '\ndioxide\n', '\ndir\n', '\ndirection\n', '\nduration\n', '\nenvironmental\n', '\nexperiment\n', '\nexponent\n', '\nfactor\n', '\ngreen\n', '\nground\n', '\ngyrocompass\n', '\nheading\n', '\nhirhnephrh\n', '\nhumidity\n', '\nicealot\n', '\nlaboratory\n', '\nlevel\n', '\nlight\n', '\nlon360\n', '\nlorhnephrh\n', '\nmarine\n', '\nmeasurement\n', '\nmeasurements\n', '\nmeridional\n', '\nmicron\n', '\nminute\n', '\nnephelometer\n', '\nnephrh\n', '\nnoaa\n', '\nnuclei\n', '\nocean\n', '\noceans\n', '\noptical\n', '\norganic\n', '\nover\n', '\nozone\n', '\npacific\n', '\nparticles\n', '\npercent\n', '\npmel\n', '\npractical\n', '\nprecipitation\n', '\npressure\n', '\nradiation\n', '\nrain\n', '\nrainfall\n', '\nrange\n', '\nrate\n', '\nratio\n', '\nred\n', '\nrel\n', '\nrelative\n', '\nsalinity\n', '\nsample\n', '\nsaturation\n', '\nscat\n', '\nscattering\n', '\nsea\n', '\nseawater\n', '\nship\n', '\nshortwave\n', '\nsingle\n', '\nsolarzenithang\n', '\nspeed\n', '\nsst\n', '\nstatic\n', '\nsub\n', '\nsub-0\n', '\nsub-1\n', '\nsub1ssab\n', '\nsub1ssag\n', '\nsub1ssar\n', '\nsubbksctb\n', '\nsubbksctbhirh\n', '\nsubbksctblorh\n', '\nsubbksctg\n', '\nsubbksctghirh\n', '\nsubbksctglorh\n', '\nsubbksctr\n', '\nsubbksctrhirh\n', '\nsubbksctrlorh\n', '\nsubmicron\n', '\nsubmsctb\n', '\nsubmsctbhirh\n', '\nsubmsctblorh\n', '\nsubmsctg\n', '\nsubmsctghirh\n', '\nsubmsctglorh\n', '\nsubmsctr\n', '\nsubmsctrhirh\n', '\nsubmsctrlorh\n', '\nsulfur\n', '\nsuper\n', '\nsupermicron\n', '\nsurface\n', '\ntemperature\n', '\ntotal\n', '\ntraj\n', '\ntrajectory\n', '\nvapor\n', '\nwater\n', '\nwavelength\n', '\nwind\n', '\nwinds\n', '\nzenith\n', '\nzonal\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Atmosphere > Atmospheric Winds > Surface Winds\n', '\nEarth Science > Atmosphere > Atmospheric Water Vapor > Humidity\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Surface Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Temperature > Air Temperature\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Static Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Sea Level Pressure\n', '\nEarth Science > Atmosphere > Atmospheric Pressure > Atmospheric Pressure Measurements\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nair_temperature\n', '\nrelative_humidity\n', '\nair_pressure\n', '\nrelative_humidity\n', '\nrelative_humidity\n', '\nrelative_humidity\n', '\nsea_water_practical_salinity\n', '\nrelative_humidity\n']"
75,"
dsg_30min_4647_cba3_ffa6
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry  International Chemistry Experiment in the Arctic Lower Troposphere 30 minute data
","['\natmospheric\n', '\nchemistry\n', '\ndata\n', '\nduration\n', '\nenvironmental\n', '\nexperiment\n', '\nicealot\n', '\nlaboratory\n', '\nlon360\n', '\nmarine\n', '\nminute\n', '\nnoaa\n', '\npacific\n', '\npmel\n', '\nradon\n', '\nsample\n', '\ntraj\n', '\ntrajectory\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n']"
76,"
dsg_5min_8998_9737_bc90
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry  International Chemistry Experiment in the Arctic Lower Troposphere 5 minute data
","['\naerosol\n', '\nammonia\n', '\nammonium\n', '\natmosphere\n', '\natmospheric\n', '\nbow\n', '\nchemistry\n', '\nconcentration\n', '\ncourse\n', '\ndata\n', '\ndir\n', '\ndirection\n', '\nduration\n', '\nenvironmental\n', '\nexperiment\n', '\nground\n', '\ngyrocompass\n', '\nheading\n', '\nicealot\n', '\nlaboratory\n', '\nlon360\n', '\nmarine\n', '\nmatter\n', '\nmeridional\n', '\nmicron\n', '\nminute\n', '\nmole\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nnoaa\n', '\nnon\n', '\nnon-refactory\n', '\nnon-refractory\n', '\nnrnh4\n', '\nnrno3\n', '\nnrpom\n', '\nnrso4\n', '\nocean\n', '\noceans\n', '\norganic\n', '\nover\n', '\npacific\n', '\nparticulate\n', '\npmel\n', '\nrefactory\n', '\nrefractory\n', '\nrel\n', '\nsample\n', '\nsea\n', '\nseawater\n', '\nship\n', '\nspeed\n', '\nsub\n', '\nsub-0\n', '\nsulfate\n', '\nsurface\n', '\ntraj\n', '\ntrajectory\n', '\nwater\n', '\nwind\n', '\nwinds\n', '\nzonal\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nEarth Science > Atmosphere > Atmospheric Winds > Surface Winds\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nwind_speed\n', '\nwind_from_direction\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n']"
77,"
dsg_irreg_6477_422b_9c95
","
Pacific Marine Environmental Laboratory (PMEL) Atmospheric Chemistry  International Chemistry Experiment in the Arctic Lower Troposphere irregular data
","['\nacid\n', '\naerosol\n', '\naluminum\n', '\nammonia\n', '\nammonium\n', '\natmospheric\n', '\nbromide\n', '\ncalcium\n', '\nchemistry\n', '\nchloride\n', '\nconcentration\n', '\ndata\n', '\ndensity\n', '\nduration\n', '\nenvironmental\n', '\nexperiment\n', '\nicealot\n', '\niron\n', '\nirregular\n', '\nlaboratory\n', '\nlon360\n', '\nmagnesium\n', '\nmarine\n', '\nmass\n', '\nmethane\n', '\nmole\n', '\nn02\n', '\nnh4\n', '\nnitrate\n', '\nno3\n', '\nnoaa\n', '\nnon\n', '\nnon-seasalt\n', '\nocean\n', '\noceans\n', '\noxalate\n', '\npacific\n', '\npmel\n', '\npotassium\n', '\npractical\n', '\nsalinity\n', '\nsample\n', '\nsea\n', '\nseasalt\n', '\nseawater\n', '\nsilicate\n', '\nsilicon\n', '\nsodium\n', '\nsoluble\n', '\nsubmicron\n', '\nsulfate\n', '\nsulfonic\n', '\nsupermicron\n', '\ntitanium\n', '\ntraj\n', '\ntrajectory\n', '\nwater\n', '\nEarth Science > Oceans > Salinity/Density > Salinity\n', '\nEarth Science > Oceans > Ocean Chemistry > Silicate\n', '\nEarth Science > Oceans > Ocean Chemistry > Nitrate\n', '\nEarth Science > Oceans > Ocean Chemistry > Ammonia\n', '\nPMEL Atmospheric Chemistry\n', '\ntime\n', '\nlongitude\n', '\nlongitude\n', '\nlatitude\n', '\nmass_concentration_of_silicate_in_sea_water\n', '\nmass_concentration_of_silicate_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nmole_concentration_of_nitrate_in_sea_water\n', '\nsea_water_practical_salinity\n', '\nsea_water_practical_salinity\n', '\nmole_concentration_of_ammonium_in_sea_water\n', '\nmole_concentration_of_ammonium_in_sea_water\n']"
